1 5.486495 5.025737 6.755598 -3.631171 -4.244782 
1 5.515584 -2.177351 -3.062391 7.735401 -4.244153 
2 15.174077 
2 -3.591240 
2 -6.763335 
2 -9.759303 
2 -5.399423 
